Age,Attrition,DailyRate,Department,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
31,No,1003.0,Sales,5.0,1.0,51.0,3.0,2.0,Sales Executive,3.0,8346.0,20943.0,1.0,No,19.0,3.0,3.0,6.0,3.0,5.0,2.0,0.0
27,No,1054.0,Research & Development,8.0,3.0,67.0,3.0,1.0,Research Scientist,4.0,3445.0,6152.0,1.0,No,11.0,3.0,3.0,6.0,2.0,6.0,2.0,1.0
29,Yes,428.0,Sales,9.0,2.0,52.0,1.0,1.0,Sales Representative,2.0,2760.0,14630.0,1.0,No,13.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
29,No,461.0,Research & Development,1.0,4.0,70.0,4.0,2.0,Healthcare Representative,3.0,6294.0,23060.0,8.0,Yes,12.0,3.0,4.0,10.0,4.0,3.0,2.0,0.0
30,No,979.0,Sales,15.0,3.0,94.0,2.0,3.0,Sales Executive,1.0,7140.0,3088.0,2.0,No,11.0,3.0,1.0,12.0,3.0,7.0,7.0,1.0
34,No,181.0,Research & Development,2.0,4.0,97.0,4.0,1.0,Research Scientist,4.0,2932.0,5586.0,0.0,Yes,14.0,3.0,1.0,6.0,3.0,5.0,0.0,1.0
33,No,1283.0,Sales,2.0,4.0,62.0,3.0,2.0,Sales Executive,2.0,5147.0,10697.0,8.0,No,15.0,3.0,4.0,13.0,2.0,11.0,7.0,1.0
49,No,1313.0,Sales,11.0,4.0,80.0,3.0,2.0,Sales Executive,4.0,4507.0,8191.0,3.0,No,12.0,3.0,3.0,8.0,4.0,5.0,1.0,0.0
33,Yes,211.0,Sales,16.0,1.0,74.0,3.0,3.0,Sales Executive,1.0,8564.0,10092.0,2.0,Yes,20.0,4.0,3.0,11.0,2.0,0.0,0.0,0.0
38,No,594.0,Research & Development,2.0,3.0,75.0,2.0,1.0,Laboratory Technician,2.0,2468.0,15963.0,4.0,No,14.0,3.0,2.0,9.0,2.0,6.0,1.0,0.0
31,Yes,1079.0,Sales,16.0,1.0,70.0,3.0,3.0,Sales Executive,3.0,8161.0,19002.0,2.0,No,13.0,3.0,1.0,10.0,3.0,1.0,0.0,0.0
29,No,590.0,Research & Development,4.0,4.0,91.0,2.0,1.0,Research Scientist,1.0,2109.0,10007.0,1.0,No,13.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0
30,No,305.0,Research & Development,16.0,3.0,58.0,4.0,2.0,Healthcare Representative,3.0,5294.0,9128.0,3.0,No,16.0,3.0,3.0,10.0,3.0,7.0,0.0,1.0
32,No,953.0,Research & Development,5.0,2.0,65.0,3.0,1.0,Research Scientist,2.0,2718.0,17674.0,2.0,No,14.0,3.0,2.0,12.0,3.0,7.0,7.0,0.0
38,No,833.0,Research & Development,18.0,2.0,60.0,1.0,2.0,Healthcare Representative,4.0,5811.0,24539.0,3.0,Yes,16.0,3.0,3.0,15.0,3.0,1.0,0.0,1.0
43,Yes,807.0,Research & Development,17.0,3.0,38.0,2.0,1.0,Research Scientist,3.0,2437.0,15587.0,9.0,Yes,16.0,3.0,4.0,6.0,3.0,1.0,0.0,0.0
42,No,855.0,Research & Development,12.0,2.0,57.0,3.0,1.0,Laboratory Technician,2.0,2766.0,8952.0,8.0,No,22.0,4.0,2.0,7.0,2.0,5.0,3.0,0.0
55,No,478.0,Research & Development,2.0,3.0,60.0,2.0,5.0,Research Director,1.0,19038.0,19805.0,8.0,No,12.0,3.0,2.0,34.0,3.0,1.0,0.0,0.0
33,No,775.0,Research & Development,4.0,4.0,90.0,3.0,2.0,Research Scientist,2.0,3055.0,6194.0,5.0,No,15.0,3.0,4.0,11.0,2.0,9.0,8.0,1.0
41,No,548.0,Research & Development,9.0,3.0,94.0,3.0,1.0,Laboratory Technician,1.0,2289.0,20520.0,1.0,No,20.0,4.0,2.0,5.0,3.0,5.0,3.0,0.0
34,No,1375.0,Sales,10.0,4.0,87.0,3.0,2.0,Sales Executive,3.0,4001.0,12313.0,1.0,Yes,14.0,3.0,3.0,15.0,3.0,15.0,14.0,0.0
53,No,661.0,Research & Development,1.0,1.0,60.0,2.0,4.0,Manufacturing Director,3.0,12965.0,22308.0,4.0,Yes,20.0,4.0,4.0,27.0,2.0,3.0,2.0,0.0
43,No,244.0,Human Resources,2.0,2.0,97.0,3.0,1.0,Human Resources,4.0,3539.0,5033.0,0.0,No,13.0,3.0,2.0,10.0,3.0,9.0,7.0,1.0
34,No,511.0,Sales,3.0,4.0,32.0,1.0,2.0,Sales Executive,4.0,6029.0,25353.0,5.0,No,12.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0
21,Yes,337.0,Sales,7.0,2.0,31.0,3.0,1.0,Sales Representative,2.0,2679.0,4567.0,1.0,No,13.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
38,No,1153.0,Research & Development,6.0,4.0,40.0,2.0,1.0,Laboratory Technician,3.0,3702.0,16376.0,1.0,No,11.0,3.0,2.0,5.0,3.0,5.0,4.0,0.0
22,Yes,1294.0,Research & Development,8.0,3.0,79.0,3.0,1.0,Laboratory Technician,1.0,2398.0,15999.0,1.0,Yes,17.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0
31,No,196.0,Sales,29.0,1.0,91.0,2.0,2.0,Sales Executive,4.0,5468.0,13402.0,1.0,No,14.0,3.0,1.0,13.0,3.0,12.0,7.0,5.0
51,No,942.0,Research & Development,3.0,1.0,53.0,3.0,3.0,Manager,3.0,13116.0,22984.0,2.0,No,11.0,3.0,4.0,15.0,3.0,2.0,2.0,2.0
37,No,589.0,Sales,9.0,2.0,46.0,2.0,2.0,Sales Executive,2.0,4189.0,8800.0,1.0,No,14.0,3.0,1.0,5.0,3.0,5.0,2.0,0.0
46,No,734.0,Research & Development,2.0,3.0,46.0,3.0,5.0,Research Director,4.0,19328.0,14218.0,7.0,Yes,17.0,3.0,3.0,24.0,3.0,2.0,1.0,2.0
36,No,1383.0,Research & Development,10.0,4.0,90.0,3.0,3.0,Healthcare Representative,1.0,8321.0,25949.0,7.0,Yes,13.0,3.0,4.0,15.0,3.0,12.0,8.0,5.0
44,Yes,429.0,Research & Development,1.0,3.0,99.0,3.0,1.0,Research Scientist,2.0,2342.0,11092.0,1.0,Yes,12.0,3.0,3.0,6.0,2.0,5.0,3.0,2.0
37,No,1239.0,Human Resources,8.0,3.0,89.0,3.0,2.0,Human Resources,2.0,4071.0,12832.0,2.0,No,13.0,3.0,3.0,19.0,2.0,10.0,0.0,4.0
35,Yes,303.0,Sales,27.0,3.0,84.0,3.0,2.0,Sales Executive,4.0,5813.0,13492.0,1.0,Yes,18.0,3.0,4.0,10.0,3.0,10.0,7.0,7.0
33,No,867.0,Research & Development,8.0,4.0,90.0,4.0,1.0,Research Scientist,1.0,3143.0,6076.0,6.0,No,19.0,3.0,2.0,14.0,3.0,10.0,8.0,7.0
28,No,1181.0,Research & Development,1.0,3.0,82.0,3.0,1.0,Research Scientist,4.0,2044.0,5531.0,1.0,No,11.0,3.0,3.0,5.0,4.0,5.0,3.0,0.0
39,No,1253.0,Research & Development,10.0,3.0,65.0,3.0,3.0,Research Director,3.0,13464.0,7914.0,7.0,No,21.0,4.0,3.0,9.0,3.0,4.0,3.0,2.0
46,No,849.0,Sales,26.0,2.0,98.0,2.0,2.0,Sales Executive,2.0,7991.0,25166.0,8.0,No,15.0,3.0,3.0,6.0,3.0,2.0,2.0,2.0
40,No,616.0,Research & Development,2.0,3.0,99.0,3.0,1.0,Laboratory Technician,1.0,3377.0,25605.0,4.0,No,17.0,3.0,4.0,7.0,2.0,4.0,3.0,0.0
42,No,1128.0,Research & Development,13.0,2.0,95.0,4.0,2.0,Healthcare Representative,1.0,5538.0,5696.0,5.0,No,18.0,3.0,3.0,10.0,2.0,0.0,0.0,0.0
35,No,1180.0,Research & Development,2.0,2.0,90.0,3.0,2.0,Manufacturing Director,4.0,5762.0,24442.0,2.0,No,14.0,3.0,3.0,15.0,3.0,7.0,7.0,1.0
38,No,1336.0,Human Resources,2.0,1.0,100.0,3.0,1.0,Human Resources,2.0,2592.0,7129.0,5.0,No,13.0,3.0,4.0,13.0,3.0,11.0,10.0,3.0
34,Yes,234.0,Research & Development,9.0,4.0,93.0,3.0,2.0,Laboratory Technician,1.0,5346.0,6208.0,4.0,No,17.0,3.0,3.0,11.0,2.0,7.0,1.0,0.0
37,Yes,370.0,Research & Development,10.0,4.0,58.0,3.0,2.0,Manufacturing Director,1.0,4213.0,4992.0,1.0,No,15.0,3.0,2.0,10.0,1.0,10.0,3.0,0.0
39,No,766.0,Sales,20.0,3.0,83.0,3.0,2.0,Sales Executive,4.0,4127.0,19188.0,2.0,No,18.0,3.0,4.0,7.0,3.0,2.0,1.0,2.0
43,No,343.0,Research & Development,9.0,1.0,52.0,3.0,1.0,Research Scientist,3.0,2438.0,24978.0,4.0,No,13.0,3.0,3.0,7.0,2.0,3.0,2.0,1.0
41,No,447.0,Research & Development,5.0,2.0,85.0,4.0,2.0,Healthcare Representative,2.0,6870.0,15530.0,3.0,No,12.0,3.0,1.0,11.0,1.0,3.0,2.0,1.0
41,No,796.0,Sales,4.0,3.0,81.0,3.0,3.0,Sales Executive,3.0,10447.0,26458.0,0.0,Yes,13.0,3.0,4.0,23.0,4.0,22.0,14.0,13.0
30,No,1092.0,Research & Development,10.0,1.0,64.0,3.0,3.0,Manufacturing Director,3.0,9667.0,2739.0,9.0,No,14.0,3.0,2.0,9.0,3.0,7.0,7.0,0.0
26,Yes,920.0,Human Resources,20.0,4.0,69.0,3.0,1.0,Human Resources,2.0,2148.0,6889.0,0.0,Yes,11.0,3.0,3.0,6.0,3.0,5.0,1.0,1.0
46,Yes,261.0,Research & Development,21.0,4.0,66.0,3.0,2.0,Healthcare Representative,2.0,8926.0,10842.0,4.0,No,22.0,4.0,4.0,13.0,4.0,9.0,7.0,3.0
40,No,1194.0,Research & Development,1.0,3.0,52.0,3.0,2.0,Healthcare Representative,4.0,6513.0,9060.0,4.0,No,17.0,3.0,4.0,12.0,3.0,5.0,3.0,0.0
34,No,810.0,Sales,8.0,2.0,92.0,4.0,2.0,Sales Executive,3.0,6799.0,22128.0,1.0,No,21.0,4.0,3.0,10.0,3.0,10.0,8.0,4.0
58,No,350.0,Sales,2.0,2.0,52.0,3.0,4.0,Manager,2.0,16291.0,22577.0,4.0,No,22.0,4.0,4.0,37.0,2.0,16.0,9.0,14.0
35,No,185.0,Research & Development,23.0,2.0,91.0,1.0,1.0,Laboratory Technician,3.0,2705.0,9696.0,0.0,No,16.0,3.0,2.0,6.0,4.0,5.0,4.0,0.0
47,No,1001.0,Research & Development,4.0,3.0,92.0,2.0,3.0,Manufacturing Director,2.0,10333.0,19271.0,8.0,Yes,12.0,3.0,3.0,28.0,3.0,22.0,11.0,14.0
40,No,750.0,Research & Development,12.0,2.0,47.0,3.0,2.0,Healthcare Representative,1.0,4448.0,10748.0,2.0,No,12.0,3.0,2.0,15.0,3.0,7.0,4.0,7.0
54,No,431.0,Research & Development,7.0,4.0,68.0,3.0,2.0,Research Scientist,4.0,6854.0,15696.0,4.0,No,15.0,3.0,2.0,14.0,2.0,7.0,1.0,1.0
31,No,1125.0,Sales,7.0,1.0,68.0,3.0,3.0,Sales Executive,1.0,9637.0,8277.0,2.0,No,14.0,3.0,4.0,9.0,3.0,3.0,2.0,2.0
28,No,1217.0,Research & Development,1.0,3.0,67.0,3.0,1.0,Research Scientist,1.0,3591.0,12719.0,1.0,No,25.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0
38,No,723.0,Sales,2.0,2.0,77.0,1.0,2.0,Sales Representative,4.0,5405.0,4244.0,2.0,Yes,20.0,4.0,1.0,20.0,2.0,4.0,2.0,0.0
26,No,572.0,Sales,10.0,3.0,46.0,3.0,2.0,Sales Executive,4.0,4684.0,9125.0,1.0,No,13.0,3.0,1.0,5.0,3.0,5.0,3.0,1.0
58,No,1216.0,Research & Development,15.0,1.0,87.0,3.0,4.0,Research Director,3.0,15787.0,21624.0,2.0,Yes,14.0,3.0,2.0,23.0,3.0,2.0,2.0,2.0
18,No,1431.0,Research & Development,14.0,2.0,33.0,3.0,1.0,Research Scientist,3.0,1514.0,8018.0,1.0,No,16.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
31,Yes,359.0,Human Resources,18.0,4.0,89.0,4.0,1.0,Human Resources,1.0,2956.0,21495.0,0.0,No,17.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0
29,Yes,350.0,Human Resources,13.0,1.0,56.0,2.0,1.0,Human Resources,1.0,2335.0,3157.0,4.0,Yes,15.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0
45,No,589.0,Sales,2.0,3.0,67.0,3.0,2.0,Sales Executive,3.0,5154.0,19665.0,4.0,No,22.0,4.0,2.0,10.0,4.0,8.0,7.0,5.0
36,No,430.0,Research & Development,2.0,4.0,73.0,3.0,2.0,Research Scientist,2.0,6962.0,19573.0,4.0,Yes,22.0,4.0,4.0,15.0,3.0,1.0,0.0,0.0
43,No,1422.0,Sales,2.0,1.0,92.0,3.0,2.0,Sales Executive,4.0,5675.0,19246.0,1.0,No,20.0,4.0,3.0,7.0,3.0,7.0,7.0,7.0
27,No,1297.0,Research & Development,5.0,4.0,53.0,3.0,1.0,Laboratory Technician,4.0,2379.0,19826.0,0.0,Yes,14.0,3.0,3.0,6.0,2.0,5.0,4.0,0.0
29,No,574.0,Research & Development,20.0,4.0,40.0,3.0,1.0,Laboratory Technician,4.0,3812.0,7003.0,1.0,No,13.0,3.0,2.0,11.0,4.0,11.0,8.0,3.0
32,No,1318.0,Sales,10.0,4.0,79.0,3.0,2.0,Sales Executive,4.0,4648.0,26075.0,8.0,No,13.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0
42,No,355.0,Research & Development,10.0,3.0,38.0,3.0,1.0,Research Scientist,3.0,2936.0,6161.0,3.0,No,22.0,4.0,2.0,10.0,2.0,6.0,3.0,3.0
47,No,207.0,Research & Development,9.0,2.0,64.0,3.0,1.0,Laboratory Technician,3.0,2105.0,5411.0,4.0,No,12.0,3.0,3.0,7.0,3.0,2.0,2.0,2.0
46,No,706.0,Research & Development,2.0,4.0,82.0,3.0,3.0,Manufacturing Director,4.0,8578.0,19989.0,3.0,No,14.0,3.0,3.0,12.0,2.0,9.0,8.0,4.0
28,No,280.0,Human Resources,1.0,3.0,43.0,3.0,1.0,Human Resources,4.0,2706.0,10494.0,1.0,No,15.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0
29,No,726.0,Research & Development,29.0,4.0,93.0,1.0,2.0,Healthcare Representative,3.0,6384.0,21143.0,8.0,No,17.0,3.0,4.0,11.0,3.0,7.0,0.0,1.0
42,No,1142.0,Research & Development,8.0,4.0,81.0,3.0,1.0,Laboratory Technician,3.0,3968.0,13624.0,4.0,No,13.0,3.0,4.0,8.0,3.0,0.0,0.0,0.0
32,Yes,414.0,Sales,2.0,3.0,82.0,2.0,2.0,Sales Executive,2.0,9907.0,26186.0,7.0,Yes,12.0,3.0,3.0,7.0,2.0,2.0,2.0,2.0
46,No,1319.0,Sales,3.0,1.0,45.0,4.0,4.0,Sales Executive,1.0,13225.0,7739.0,2.0,No,12.0,3.0,4.0,25.0,3.0,19.0,17.0,2.0
27,No,728.0,Sales,23.0,2.0,36.0,2.0,2.0,Sales Representative,3.0,3540.0,7018.0,1.0,No,21.0,4.0,4.0,9.0,3.0,9.0,8.0,5.0
29,No,352.0,Human Resources,6.0,4.0,87.0,2.0,1.0,Human Resources,2.0,2804.0,15434.0,1.0,No,11.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0
43,No,823.0,Research & Development,6.0,1.0,81.0,2.0,5.0,Manager,3.0,19392.0,22539.0,7.0,No,13.0,3.0,4.0,21.0,3.0,16.0,12.0,6.0
48,No,1224.0,Research & Development,10.0,4.0,91.0,2.0,5.0,Research Director,2.0,19665.0,13583.0,4.0,No,12.0,3.0,4.0,29.0,3.0,22.0,10.0,12.0
29,Yes,459.0,Research & Development,24.0,4.0,73.0,2.0,1.0,Research Scientist,4.0,2439.0,14753.0,1.0,Yes,24.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0
46,Yes,1254.0,Sales,10.0,3.0,64.0,3.0,3.0,Sales Executive,2.0,7314.0,14011.0,5.0,No,21.0,4.0,3.0,14.0,3.0,8.0,7.0,0.0
27,No,1131.0,Research & Development,15.0,4.0,77.0,2.0,1.0,Research Scientist,1.0,4774.0,23844.0,0.0,No,19.0,3.0,4.0,8.0,2.0,7.0,6.0,7.0
39,No,835.0,Research & Development,19.0,4.0,41.0,3.0,2.0,Research Scientist,4.0,3902.0,5141.0,8.0,No,14.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0
55,No,836.0,Research & Development,2.0,2.0,98.0,2.0,1.0,Research Scientist,4.0,2662.0,7975.0,8.0,No,20.0,4.0,2.0,19.0,4.0,5.0,2.0,0.0
28,No,1172.0,Sales,3.0,2.0,78.0,3.0,1.0,Sales Representative,2.0,2856.0,3692.0,1.0,No,19.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0
30,Yes,945.0,Sales,9.0,2.0,89.0,3.0,1.0,Sales Representative,4.0,1081.0,16019.0,1.0,No,13.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0
22,Yes,391.0,Research & Development,7.0,4.0,75.0,3.0,1.0,Research Scientist,2.0,2472.0,26092.0,1.0,Yes,23.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0
36,No,1266.0,Sales,10.0,2.0,63.0,2.0,2.0,Sales Executive,3.0,5673.0,6060.0,1.0,Yes,13.0,3.0,1.0,10.0,3.0,10.0,9.0,1.0
31,No,311.0,Research & Development,20.0,2.0,89.0,3.0,2.0,Laboratory Technician,3.0,4197.0,18624.0,1.0,No,11.0,3.0,1.0,10.0,3.0,10.0,8.0,0.0
34,No,1480.0,Sales,4.0,3.0,64.0,3.0,3.0,Sales Executive,4.0,9713.0,24444.0,2.0,Yes,13.0,3.0,4.0,9.0,3.0,5.0,3.0,1.0
29,No,592.0,Research & Development,7.0,4.0,59.0,3.0,1.0,Laboratory Technician,1.0,2062.0,19384.0,3.0,No,14.0,3.0,2.0,11.0,3.0,3.0,2.0,1.0
37,No,783.0,Research & Development,7.0,4.0,78.0,3.0,2.0,Research Scientist,1.0,4284.0,13588.0,5.0,Yes,22.0,4.0,3.0,16.0,3.0,5.0,3.0,0.0
35,No,219.0,Research & Development,16.0,4.0,44.0,2.0,2.0,Manufacturing Director,2.0,4788.0,25388.0,0.0,Yes,11.0,3.0,4.0,4.0,3.0,3.0,2.0,0.0
45,No,556.0,Research & Development,25.0,2.0,93.0,2.0,2.0,Manufacturing Director,4.0,5906.0,23888.0,0.0,No,13.0,3.0,4.0,10.0,2.0,9.0,8.0,3.0
36,No,1213.0,Human Resources,2.0,2.0,94.0,2.0,2.0,Human Resources,4.0,3886.0,4223.0,1.0,No,21.0,4.0,4.0,10.0,2.0,10.0,1.0,0.0
40,No,1137.0,Research & Development,1.0,1.0,98.0,3.0,4.0,Manager,1.0,16823.0,18991.0,2.0,No,11.0,3.0,1.0,22.0,3.0,19.0,7.0,11.0
26,No,482.0,Research & Development,1.0,2.0,90.0,2.0,1.0,Research Scientist,3.0,2933.0,14908.0,1.0,Yes,13.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0
27,No,511.0,Sales,2.0,1.0,89.0,4.0,2.0,Sales Executive,3.0,6500.0,26997.0,0.0,No,14.0,3.0,2.0,9.0,2.0,8.0,7.0,0.0
48,No,117.0,Research & Development,22.0,4.0,58.0,3.0,4.0,Manager,4.0,17174.0,2437.0,3.0,No,11.0,3.0,2.0,24.0,3.0,22.0,17.0,4.0
44,No,170.0,Research & Development,1.0,2.0,78.0,4.0,2.0,Healthcare Representative,1.0,5033.0,9364.0,2.0,No,15.0,3.0,4.0,10.0,3.0,2.0,0.0,2.0
34,Yes,967.0,Research & Development,16.0,4.0,85.0,1.0,1.0,Research Scientist,1.0,2307.0,14460.0,1.0,Yes,23.0,4.0,2.0,5.0,3.0,5.0,2.0,3.0
56,Yes,1162.0,Research & Development,24.0,1.0,97.0,3.0,1.0,Laboratory Technician,4.0,2587.0,10261.0,1.0,No,16.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0
36,No,335.0,Sales,17.0,3.0,33.0,2.0,2.0,Sales Executive,2.0,5507.0,16822.0,2.0,No,16.0,3.0,3.0,12.0,1.0,4.0,2.0,1.0
41,No,337.0,Sales,8.0,3.0,54.0,3.0,2.0,Sales Executive,2.0,4393.0,26841.0,5.0,No,21.0,4.0,3.0,14.0,3.0,5.0,4.0,1.0
42,No,1396.0,Research & Development,6.0,3.0,83.0,3.0,3.0,Research Director,1.0,13348.0,14842.0,9.0,No,13.0,3.0,2.0,18.0,4.0,13.0,7.0,5.0
31,No,1079.0,Sales,10.0,3.0,86.0,3.0,2.0,Sales Executive,4.0,6583.0,20115.0,2.0,Yes,11.0,3.0,4.0,8.0,3.0,5.0,2.0,1.0
34,No,735.0,Sales,3.0,4.0,75.0,2.0,2.0,Sales Executive,4.0,8103.0,16495.0,3.0,Yes,12.0,3.0,3.0,9.0,2.0,4.0,2.0,0.0
31,No,471.0,Research & Development,4.0,1.0,62.0,4.0,1.0,Laboratory Technician,3.0,3978.0,16031.0,8.0,No,12.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0
26,No,1096.0,Research & Development,6.0,3.0,61.0,4.0,1.0,Laboratory Technician,4.0,2544.0,7102.0,0.0,No,18.0,3.0,1.0,8.0,3.0,7.0,7.0,7.0
45,No,1297.0,Research & Development,1.0,2.0,44.0,3.0,2.0,Healthcare Representative,3.0,5399.0,14511.0,4.0,No,12.0,3.0,3.0,12.0,3.0,4.0,2.0,0.0
33,No,217.0,Sales,10.0,2.0,43.0,3.0,2.0,Sales Executive,3.0,5487.0,10410.0,1.0,No,14.0,3.0,2.0,10.0,2.0,10.0,4.0,0.0
28,No,783.0,Sales,1.0,3.0,42.0,2.0,2.0,Sales Executive,4.0,6834.0,19255.0,1.0,Yes,12.0,3.0,3.0,7.0,3.0,7.0,7.0,0.0
29,Yes,746.0,Sales,24.0,3.0,45.0,4.0,1.0,Sales Representative,1.0,1091.0,10642.0,1.0,No,17.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0
39,No,1251.0,Sales,21.0,1.0,32.0,1.0,2.0,Sales Executive,3.0,5736.0,3987.0,6.0,No,19.0,3.0,3.0,10.0,3.0,3.0,2.0,1.0
27,No,1354.0,Research & Development,2.0,2.0,41.0,3.0,1.0,Research Scientist,2.0,2226.0,6073.0,1.0,No,11.0,3.0,3.0,6.0,2.0,5.0,3.0,1.0
34,No,735.0,Research & Development,22.0,3.0,86.0,2.0,2.0,Research Scientist,4.0,5747.0,26496.0,1.0,Yes,15.0,3.0,2.0,16.0,3.0,15.0,10.0,6.0
28,Yes,1475.0,Sales,13.0,4.0,84.0,3.0,2.0,Sales Executive,3.0,9854.0,23352.0,3.0,Yes,11.0,3.0,4.0,6.0,3.0,2.0,0.0,2.0
47,No,1169.0,Research & Development,14.0,3.0,64.0,3.0,2.0,Research Scientist,2.0,5467.0,2125.0,8.0,No,18.0,3.0,3.0,16.0,4.0,8.0,7.0,1.0
56,No,1443.0,Sales,11.0,4.0,89.0,2.0,2.0,Sales Executive,1.0,5380.0,20328.0,4.0,No,16.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0
39,No,867.0,Research & Development,9.0,1.0,87.0,3.0,2.0,Manufacturing Director,1.0,5151.0,12315.0,1.0,No,25.0,4.0,4.0,10.0,3.0,10.0,0.0,7.0
38,No,1394.0,Research & Development,8.0,4.0,58.0,2.0,2.0,Research Scientist,2.0,2133.0,18115.0,1.0,Yes,16.0,3.0,3.0,20.0,3.0,20.0,11.0,0.0
58,No,605.0,Sales,21.0,4.0,72.0,3.0,4.0,Manager,4.0,17875.0,11761.0,4.0,Yes,13.0,3.0,3.0,29.0,2.0,1.0,0.0,0.0
32,Yes,238.0,Research & Development,5.0,1.0,47.0,4.0,1.0,Research Scientist,3.0,2432.0,15318.0,3.0,Yes,14.0,3.0,1.0,8.0,3.0,4.0,1.0,0.0
38,No,1206.0,Research & Development,9.0,2.0,71.0,3.0,1.0,Research Scientist,4.0,4771.0,14293.0,2.0,No,19.0,3.0,4.0,10.0,4.0,5.0,2.0,0.0
49,No,1064.0,Research & Development,2.0,2.0,42.0,3.0,5.0,Research Director,4.0,19161.0,13738.0,3.0,No,15.0,3.0,4.0,28.0,3.0,5.0,4.0,4.0
42,No,419.0,Sales,12.0,2.0,77.0,3.0,2.0,Sales Executive,4.0,5087.0,2900.0,3.0,Yes,12.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0
27,Yes,1337.0,Human Resources,22.0,1.0,58.0,2.0,1.0,Human Resources,2.0,2863.0,19555.0,1.0,No,12.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0
35,No,682.0,Sales,18.0,2.0,71.0,3.0,2.0,Sales Executive,1.0,5561.0,15975.0,0.0,No,16.0,3.0,4.0,6.0,1.0,5.0,3.0,0.0
28,No,1103.0,Research & Development,16.0,3.0,49.0,3.0,1.0,Research Scientist,3.0,2144.0,2122.0,1.0,No,14.0,3.0,3.0,5.0,2.0,5.0,3.0,1.0
31,No,976.0,Research & Development,3.0,3.0,48.0,3.0,1.0,Research Scientist,1.0,3065.0,3995.0,1.0,Yes,13.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0
36,No,1351.0,Research & Development,9.0,1.0,66.0,4.0,1.0,Laboratory Technician,2.0,2810.0,9238.0,1.0,No,22.0,4.0,2.0,5.0,3.0,5.0,4.0,0.0
34,No,937.0,Sales,1.0,1.0,32.0,3.0,3.0,Sales Executive,4.0,9888.0,6770.0,1.0,No,21.0,4.0,1.0,14.0,2.0,14.0,8.0,2.0
34,No,1239.0,Sales,13.0,4.0,39.0,3.0,3.0,Sales Executive,3.0,8628.0,22914.0,1.0,No,18.0,3.0,3.0,9.0,2.0,8.0,7.0,1.0
26,No,157.0,Research & Development,1.0,3.0,95.0,3.0,1.0,Laboratory Technician,1.0,2867.0,20006.0,0.0,No,13.0,3.0,4.0,8.0,2.0,7.0,7.0,7.0
29,No,136.0,Research & Development,1.0,1.0,89.0,3.0,2.0,Healthcare Representative,1.0,5373.0,6225.0,0.0,No,12.0,3.0,1.0,6.0,2.0,5.0,3.0,0.0
32,No,1146.0,Research & Development,15.0,3.0,34.0,3.0,2.0,Healthcare Representative,4.0,6667.0,16542.0,5.0,No,18.0,3.0,2.0,9.0,3.0,5.0,1.0,1.0
31,No,1125.0,Research & Development,1.0,4.0,48.0,1.0,2.0,Research Scientist,1.0,5003.0,5771.0,1.0,No,21.0,4.0,2.0,10.0,3.0,10.0,8.0,8.0
28,Yes,1404.0,Research & Development,17.0,3.0,32.0,2.0,1.0,Laboratory Technician,4.0,2367.0,18779.0,5.0,No,12.0,3.0,1.0,6.0,2.0,4.0,1.0,0.0
38,No,1404.0,Sales,1.0,1.0,59.0,2.0,1.0,Sales Representative,1.0,2858.0,11473.0,4.0,No,14.0,3.0,1.0,20.0,2.0,1.0,0.0,0.0
35,No,1224.0,Sales,7.0,3.0,55.0,3.0,2.0,Sales Executive,4.0,5204.0,13586.0,1.0,Yes,11.0,3.0,4.0,10.0,3.0,10.0,8.0,0.0
27,No,954.0,Sales,9.0,4.0,44.0,3.0,2.0,Sales Executive,4.0,4105.0,5099.0,1.0,No,14.0,3.0,1.0,7.0,3.0,7.0,7.0,0.0
